"","x"
"5020",9.848064654
"5021",9.765817759
"5022",11.01343657
"5023",9.04537621
"5024",11.49746621
"5025",9.175955727
"5026",7.213424419
"5027",7.680902396
"5028",14.54226046
"5029",7.64331183
"5030",8.229091975
"5031",10.54541476
"5032",9.299093642
"5033",8.343419221
"5034",7.502540393
"5035",8.909717208
"5036",6.814149117
"5037",10.04802246
"5038",10.54288492
"5039",7.0772329
"5040",8.723388982
"5041",7.784793059
"5042",11.7098671
"5043",7.653703894
"5044",11.32205465
"5045",9.968049017
"5046",12.96227967
"5047",10.85228492
"5048",9.482522609
"5049",7.393138516
"5050",12.10816789
"5051",11.3763451
"5052",8.847152279
"5053",9.568313408
"5054",8.585638085
"5055",9.849271499
"5056",6.693683508
"5057",6.382497512
"5058",9.351149046
"5059",8.537997754
"5060",12.8430664
"5061",9.455338034
"5062",6.888633678
"5063",12.36727127
"5064",7.24033331
"5065",10.27317537
"5066",11.57929415
"5067",4.792075727
"5068",8.135653021
"5069",11.63070565
"5070",7.219441962
"5071",7.085762147
"5072",12.11146624
"5073",8.713057317
"5074",9.729551397
"5075",8.93910128
"5076",9.778633231
"5077",8.923238337
"5078",11.27250612
"5079",9.34777978
"5080",5.521756737
"5081",9.667144202
"5082",6.498511833
"5083",11.57735707
"5084",7.903698431
"5085",8.540353673
"5086",11.82426588
"5087",10.77227345
"5088",9.759724995
"5089",11.28356288
"5090",12.84457906
"5091",13.10967687
"5092",9.899015932
"5093",7.843029131
"5094",9.883842714
"5095",8.650869923
"5096",8.281739897
"5097",8.252681943
"5098",7.674253889
"5099",8.132864186
"5100",8.539757802
"5101",6.189185962
"5102",7.212521299
"5103",9.909204414
"5104",11.96798787
"5105",8.692926064
"5106",11.48786519
"5107",10.44417803
"5108",8.863124835
"5109",11.08517482
"5110",5.782012587
"5111",9.675382698
"5112",9.234615341
"5113",8.827150009
"5114",8.878745312
"5115",7.017243443
"5116",11.05803315
"5117",9.40979417
"5118",9.032686614
"5119",7.745928599
"5120",7.289422244
"5121",10.91105659
"5122",11.11126586
"5123",10.80266217
"5124",8.026123146
"5125",8.771109636
"5126",13.45642811
"5127",10.7533076
"5128",12.24256431
"5129",10.51757836
"5130",5.614979548
"5131",7.377507168
"5132",10.13322905
"5133",13.43719897
"5134",8.68432137
"5135",11.66116302
"5136",12.38932676
"5137",10.75809796
"5138",5.15432584
"5139",6.78561599
"5140",10.14024411
"5141",12.22216191
"5142",5.615388278
"5143",12.12678446
"5144",9.640324973
"5145",9.858666775
"5146",8.871626516
"5147",11.14853867
"5148",10.50635074
"5149",8.586911353
"5150",9.218344578
"5151",10.25886104
"5152",10.86998495
"5153",8.554338734
"5154",10.06321253
"5155",9.053799942
"5156",11.8422411
"5157",8.63075877
"5158",7.038884421
"5159",6.642965619
"5160",6.879878619
"5161",5.160895092
"5162",6.728164659
"5163",9.886345621
"5164",7.260656649
"5165",9.311837549
"5166",12.28116591
"5167",8.408997397
"5168",10.28578813
"5169",9.073068678
"5170",11.59442029
"5171",11.11240868
"5172",7.934814683
"5173",9.902959596
"5174",10.62019361
"5175",8.330596059
"5176",10.54573989
"5177",6.091024509
"5178",10.74322409
"5179",15.0610772
"5180",10.78975234
"5181",10.02404069
"5182",11.52754748
"5183",10.79403809
"5184",8.525072706
"5185",9.064646547
"5186",8.790133524
"5187",5.930167852
"5188",9.734046306
"5189",11.18621029
"5190",9.102103816
"5191",9.638893305
"5192",7.271231655
"5193",7.80431862
"5194",9.28974062
"5195",8.555446168
"5196",8.509093048
"5197",12.1977461
"5198",9.925028383
"5199",11.74071746
"5200",7.87600876
"5201",3.582703507
"5202",9.355317339
"5203",10.41907882
"5204",8.577793391
"5205",11.61236121
"5206",7.588943753
"5207",9.116624026
"5208",9.459037119
"5209",8.622507457
"5210",10.84775671
"5211",8.894519962
"5212",9.851887716
"5213",13.28086766
"5214",11.03644673
"5215",8.776152078
"5216",11.58956694
"5217",10.726828
"5218",6.267907414
"5219",9.586313753
"5220",9.926585023
"5221",10.78712725
"5222",9.797420063
"5223",10.31248018
"5224",11.01461122
"5225",9.773930908
"5226",8.796502976
"5227",12.72205976
"5228",12.64051082
"5229",11.87557388
"5230",8.763490244
"5231",8.837259401
"5232",6.86372566
"5233",8.482132406
"5234",8.833492389
"5235",8.523472647
"5236",11.10528429
"5237",7.969153897
"5238",6.640571216
"5239",9.160861695
"5240",10.48879833
"5241",10.57145498
"5242",6.909224529
"5243",12.22952662
"5244",12.30856196
"5245",7.474221343
"5246",9.373364154
"5247",9.491947577
"5248",7.638232256
"5249",9.877494341
"5250",8.877806494
"5251",8.472275672
"5252",10.40478948
"5253",7.766015904
"5254",8.457740177
"5255",6.677143196
"5256",6.21448988
"5257",8.725612239
"5258",8.319513148
"5259",11.87982122
"5260",9.900627956
"5261",12.12453589
"5262",11.9724786
"5263",9.436523248
"5264",7.105137766
"5265",12.23040228
"5266",7.984080393
"5267",8.091283686
"5268",10.64145929
"5269",8.964347157
"5270",8.01773788
"5271",11.0754973
"5272",11.33089416
"5273",7.782420846
"5274",8.966776596
"5275",9.781709676
"5276",9.073114266
"5277",10.91347849
"5278",11.29773436
"5279",8.561039618
"5280",11.93056564
"5281",9.507255765
"5282",9.163100461
"5283",5.838524185
"5284",8.853809773
"5285",8.104429048
"5286",8.500507643
"5287",11.86300002
"5288",12.18909398
"5289",8.250090861
"5290",11.71999055
"5291",9.700127907
"5292",7.255768491
"5293",8.904483908
"5294",4.994548169
"5295",7.377534845
"5296",11.03331869
"5297",9.86719404
"5298",9.759986659
"5299",11.21231021
"5300",10.47369529
"5301",8.525297944
"5302",11.51578799
"5303",6.772966785
"5304",15.07987783
"5305",7.973941022
"5306",11.64026768
"5307",10.53725922
"5308",9.264267861
"5309",10.30168597
"5310",9.010469197
"5311",9.305730747
"5312",8.912965533
"5313",8.924613057
"5314",6.639577602
"5315",11.58399953
"5316",9.209357576
"5317",8.403606526
"5318",12.21761378
"5319",8.121516379
"5320",7.957651584
"5321",8.36282069
"5322",7.711552
"5323",6.89990617
"5324",9.653789817
"5325",8.028463302
"5326",12.32883719
"5327",8.736754368
"5328",14.06412477
"5329",9.217543727
"5330",9.929498116
"5331",10.52329671
"5332",12.54988285
"5333",9.496193982
"5334",9.151238242
"5335",13.49586133
"5336",9.591365597
"5337",10.18228902
"5338",7.259526484
"5339",5.226004779
"5340",8.667080135
"5341",8.918322591
"5342",9.83051449
"5343",7.676184406
"5344",6.410150374
"5345",8.930977253
"5346",9.86099652
"5347",5.479297561
"5348",11.80044785
"5349",13.25728356
"5350",9.797317868
"5351",8.605316209
"5352",8.884073652
"5353",12.51206889
"5354",10.8960031
"5355",6.246093147
"5356",10.12580535
"5357",11.6929713
"5358",11.91646278
"5359",9.863110826
"5360",9.243575901
"5361",12.31872231
"5362",10.34300216
"5363",11.379685
"5364",9.283631738
"5365",6.541949628
"5366",12.53703843
"5367",8.368414281
"5368",9.920748938
"5369",7.279459971
"5370",11.06437699
"5371",7.54290631
"5372",7.335405808
"5373",10.07340075
"5374",9.300797446
"5375",11.72327261
"5376",12.01974295
"5377",7.535084574
"5378",10.80364195
"5379",9.347668345
"5380",10.40624722
"5381",10.31507508
"5382",10.1520155
"5383",7.998717714
"5384",10.71067892
"5385",6.870430709
"5386",8.42780117
"5387",7.066079099
"5388",12.76750001
"5389",9.562985249
"5390",9.868534929
"5391",12.21277117
"5392",13.03211622
"5393",13.42310208
"5394",12.47271596
"5395",9.217326197
"5396",8.667435428
"5397",10.19089347
"5398",12.9202422
"5399",11.46727814
"5400",10.46557492
"5401",10.89565875
"5402",7.135965386
"5403",9.187365934
"5404",8.978008933
"5405",9.902874696
"5406",9.162878199
"5407",11.73537426
"5408",10.57450097
"5409",7.886976612
"5410",7.818644918
"5411",7.047237005
"5412",11.92657779
"5413",11.07441457
"5414",8.123280522
"5415",6.658020247
"5416",6.949380539
"5417",6.865984846
"5418",8.995870008
"5419",9.025473397
"5420",11.17710976
"5421",10.81524847
"5422",8.899936807
"5423",10.03606761
"5424",11.46527913
"5425",12.10569253
"5426",11.81084327
"5427",8.736312082
"5428",6.1063525
"5429",12.39869378
"5430",10.52690516
"5431",10.89555452
"5432",10.25663841
"5433",7.609335836
"5434",10.44194096
"5435",10.3080624
"5436",9.993928986
"5437",9.748023832
"5438",8.71293028
"5439",12.26688978
"5440",9.189505336
"5441",12.04953082
"5442",7.584452177
"5443",5.999308606
"5444",7.096291636
"5445",10.88948139
"5446",9.814287104
"5447",7.615068284
"5448",10.51771374
"5449",8.894334502
"5450",9.032555243
"5451",7.866165884
"5452",10.29207057
"5453",7.788804424
"5454",10.07614286
"5455",7.394808241
"5456",11.91081173
"5457",9.033402748
"5458",9.722541834
"5459",10.77045532
"5460",7.797024509
"5461",6.772928436
"5462",14.47247104
"5463",8.492829539
"5464",11.28196071
"5465",11.67609209
"5466",7.156382418
"5467",9.979642946
"5468",10.96863784
"5469",9.698130991
"5470",10.33019606
"5471",13.03680325
"5472",5.213079364
"5473",9.714718564
"5474",10.25668688
"5475",9.350207835
"5476",10.97039607
"5477",8.395316473
"5478",11.90257117
"5479",8.391840996
"5480",9.878091665
"5481",12.04521931
"5482",11.0112109
"5483",6.266249293
"5484",8.928874364
"5485",9.159629931
"5486",10.92176958
"5487",9.873709082
"5488",5.658462987
"5489",8.764568091
"5490",9.300073879
"5491",9.305402626
"5492",11.39215071
"5493",9.462425487
"5494",9.293264684
"5495",9.511694742
"5496",10.72732173
"5497",8.20608304
"5498",10.29749188
"5499",10.70220123
"5500",10.72442431
"5501",7.14133963
"5502",12.28703599
"5503",9.928400855
"5504",7.360477549
"5505",10.01233415
"5506",5.388455835
"5507",8.755911655
"5508",10.16972286
"5509",7.56690001
"5510",6.962087999
"5511",9.743328111
"5512",9.515626324
"5513",10.44729674
"5514",12.15479312
"5515",10.37346468
"5516",11.21682613
"5517",8.718798186
"5518",10.89544935
"5519",11.49840309
"5520",8.990280712
"5521",9.389194324
"5522",10.75369128
"5523",7.761507618
"5524",7.379169795
"5525",8.569308711
"5526",12.60353255
"5527",10.06570681
"5528",12.0465071
"5529",8.450530712
"5530",12.01206003
"5531",11.5164783
"5532",10.77209326
"5533",6.466950892
"5534",9.354338291
"5535",9.854877308
"5536",11.102346
"5537",9.929651357
"5538",13.20913747
"5539",13.61516456
"5540",9.861485148
"5541",8.39011356
"5542",12.4844607
"5543",9.34540078
"5544",8.327031439
"5545",9.947927477
"5546",11.91536163
"5547",10.65428802
"5548",8.317380181
"5549",10.94981417
"5550",6.2761011
"5551",9.387761481
"5552",9.840323129
"5553",10.78952147
"5554",11.61842232
"5555",11.5127775
"5556",11.04943429
"5557",12.64498931
"5558",11.08868251
"5559",8.876643626
"5560",7.938922063
"5561",10.8206843
"5562",8.87686552
"5563",9.48625343
"5564",12.00560593
"5565",8.250775416
"5566",9.711026479
"5567",11.95134902
"5568",7.824825251
"5569",4.876788431
"5570",8.924549864
"5571",11.03647499
"5572",9.031702439
"5573",9.38321119
"5574",12.04078521
"5575",8.728562429
"5576",9.131162292
"5577",7.374822133
"5578",12.22613945
"5579",11.33054589
"5580",9.011933322
"5581",11.45863447
"5582",9.527323944
"5583",6.56081408
"5584",9.985023018
"5585",9.780515519
"5586",7.623247086
"5587",9.017435535
"5588",7.179555076
"5589",9.965758649
"5590",15.31298939
"5591",8.315553465
"5592",8.58138452
"5593",8.675649143
"5594",10.97412181
"5595",7.489079073
"5596",6.612073856
"5597",11.52888629
"5598",7.295862545
"5599",13.17686923
"5600",10.21178535
"5601",13.02523764
"5602",9.710481425
"5603",12.41865149
"5604",13.09855707
"5605",8.620311844
"5606",9.061078885
"5607",10.0580118
"5608",10.7886754
"5609",11.91921082
"5610",6.114968703
"5611",5.899582984
"5612",9.559650924
"5613",10.53349572
"5614",8.039456012
"5615",8.222044504
"5616",8.790868134
"5617",10.93304634
"5618",13.64149688
"5619",10.61210078
"5620",10.64646567
"5621",12.52602386
"5622",8.592104613
"5623",13.24015851
"5624",9.677632553
"5625",11.94218423
"5626",6.113250066
"5627",8.002561701
"5628",10.13361808
"5629",10.43358911
"5630",9.263507193
"5631",7.667592856
"5632",11.51742046
"5633",11.02953655
"5634",10.36494178
"5635",9.527574942
"5636",12.97819301
"5637",7.931586342
"5638",8.702626464
"5639",12.13835437
"5640",9.766950064
"5641",10.41733035
"5642",9.054171472
"5643",8.757690297
"5644",9.669958
"5645",6.947744199
"5646",9.36227249
"5647",11.52833381
"5648",9.607008079
"5649",5.373925804
"5650",9.916668999
"5651",9.216390402
"5652",9.420482867
"5653",12.80374768
"5654",12.68609072
"5655",7.516073801
"5656",4.43059881
"5657",12.70030193
"5658",8.03119446
"5659",11.14913181
"5660",13.1942702
"5661",8.870409761
"5662",11.25246747
"5663",10.82521305
"5664",11.14868054
"5665",6.954980919
"5666",10.18656915
"5667",11.87274795
"5668",10.87925732
"5669",9.501584349
"5670",8.39658599
"5671",9.724790346
"5672",5.723832632
"5673",7.869855293
"5674",12.88330257
"5675",7.541964246
"5676",9.734332894
"5677",8.191660725
"5678",10.45350361
"5679",10.5409401
"5680",9.029239268
"5681",9.420179819
"5682",9.445297781
"5683",9.369055485
"5684",9.000773713
"5685",10.72775199
"5686",8.285939537
"5687",12.95690818
"5688",11.58426854
"5689",8.241921426
"5690",8.644797255
"5691",6.677983408
"5692",9.274967993
"5693",12.0756213
"5694",6.748065629
"5695",7.653793538
"5696",8.362112362
"5697",8.150714028
"5698",7.196371584
"5699",5.515241114
"5700",8.374879683
"5701",7.801679981
"5702",9.64375854
"5703",5.684666987
"5704",10.62327988
"5705",7.744854766
"5706",6.605995581
"5707",9.518546813
"5708",7.786270081
"5709",6.152132265
"5710",9.132765403
"5711",8.343713433
"5712",8.018383805
"5713",11.12761933
"5714",9.270139483
"5715",7.53140009
"5716",8.157405494
"5717",8.941409977
"5718",7.244386596
"5719",7.423028062
"5720",7.926967251
"5721",9.146480928
"5722",9.990069437
"5723",8.710978709
"5724",4.810882413
"5725",11.30332461
"5726",12.75632023
"5727",12.03473697
"5728",9.38769935
"5729",10.14584315
"5730",10.55961477
"5731",14.17167663
"5732",15.38913696
"5733",9.2265915
"5734",7.134705807
"5735",7.23039097
"5736",7.331299782
"5737",4.536534173
"5738",9.682823016
"5739",7.914947162
"5740",8.843083504
"5741",7.582630323
"5742",12.00325061
"5743",9.680877542
"5744",10.14496731
"5745",9.215330959
"5746",9.046214079
"5747",13.28553218
"5748",7.130647034
"5749",13.24558534
"5750",13.31923387
"5751",9.147078645
"5752",9.419394914
"5753",9.228366636
"5754",12.75546671
"5755",9.704636091
"5756",12.7625771
"5757",8.720074421
"5758",11.788739
"5759",11.55484483
"5760",7.331970717
"5761",8.972592553
"5762",10.91771872
"5763",10.53464473
"5764",8.295502097
"5765",7.407824517
"5766",10.10961599
"5767",8.676759234
"5768",10.82633497
"5769",11.04813663
"5770",9.299480145
"5771",5.746153253
"5772",11.86730511
"5773",8.609398187
"5774",10.98246408
"5775",8.500140646
"5776",7.260553028
"5777",8.583621798
"5778",8.923969061
"5779",7.879414915
"5780",10.08393962
"5781",6.779484877
"5782",8.928254216
"5783",10.13050487
"5784",11.22167887
"5785",10.60091887
"5786",8.400181096
"5787",11.08705662
"5788",10.70408085
"5789",7.654864958
"5790",8.714436982
"5791",10.03394433
"5792",11.59196905
"5793",8.084488122
"5794",12.00212379
"5795",11.6467295
"5796",13.48345018
"5797",14.66571564
"5798",6.229877436
"5799",11.69857223
"5800",8.53826433
"5801",12.73275099
"5802",10.21771291
"5803",6.90967304
"5804",8.180355423
"5805",8.513136895
"5806",12.57351969
"5807",10.77764659
"5808",9.726329439
"5809",6.179920997
"5810",10.55861278
"5811",9.042989365
"5812",6.911440817
"5813",11.30934051
"5814",8.345646281
"5815",12.93058448
"5816",7.177306542
"5817",9.811317921
"5818",10.77630508
"5819",8.519010172
"5820",7.21768149
"5821",9.848863473
"5822",11.11163683
"5823",10.59058392
"5824",10.29570252
"5825",5.01643843
"5826",7.931154953
"5827",12.18794748
"5828",9.450625736
"5829",11.88348626
"5830",11.06156602
"5831",10.34566452
"5832",4.496849586
"5833",9.476296044
"5834",11.90524301
"5835",8.919261685
"5836",12.60140338
"5837",8.084944624
"5838",5.761330992
"5839",6.5152547
"5840",9.16087949
"5841",9.489256742
"5842",8.126238493
"5843",6.463241228
"5844",9.118394655
"5845",11.14212275
"5846",5.453745277
"5847",10.16792659
"5848",7.34363121
"5849",7.902620006
"5850",10.58580554
"5851",7.84264666
"5852",14.02849995
"5853",11.91028297
"5854",7.981613194
"5855",7.913152918
"5856",12.76900791
"5857",8.319776377
"5858",9.171821785
"5859",5.485234797
"5860",8.446418129
"5861",8.770108553
"5862",6.793142128
"5863",10.72718206
"5864",7.378204958
"5865",9.21805588
"5866",8.590836711
"5867",7.915684567
"5868",13.58847451
"5869",9.285281489
"5870",14.41219006
"5871",11.06139871
"5872",8.162302782
"5873",12.31534102
"5874",9.372164983
"5875",10.50228456
"5876",7.180683921
"5877",12.19568034
"5878",7.912510737
"5879",6.320758924
"5880",6.790339322
"5881",9.122930873
"5882",15.80828247
"5883",12.65043325
"5884",10.74239157
"5885",6.204041056
"5886",9.599459179
"5887",9.251893432
"5888",6.477981661
"5889",9.334682739
"5890",9.993723295
"5891",9.76183455
"5892",8.220496968
"5893",9.711848981
"5894",9.181462668
"5895",6.253355518
"5896",10.94827696
"5897",11.35419388
"5898",9.839358706
"5899",9.961204068
"5900",9.144044752
"5901",9.802765452
"5902",11.11771947
"5903",11.26458916
"5904",6.732558223
"5905",9.895363406
"5906",10.26042537
"5907",12.89378602
"5908",7.178268941
"5909",11.42678267
"5910",8.812738345
"5911",8.3638815
"5912",3.731894944
"5913",10.4696475
"5914",9.643111565
"5915",8.007685638
"5916",9.796797982
"5917",10.53316696
"5918",9.893128888
"5919",6.64252026
"5920",8.740066413
"5921",10.83957844
"5922",10.22647913
"5923",11.50846844
"5924",7.91688346
"5925",7.978993068
"5926",10.75106037
"5927",10.09281111
"5928",6.127995213
"5929",10.38912608
"5930",9.37541424
"5931",10.44303826
"5932",12.83793161
"5933",11.13591114
"5934",5.888942758
"5935",8.209155926
"5936",11.63694913
"5937",6.277410832
"5938",12.74841845
"5939",11.55226408
"5940",8.952232224
"5941",8.724594599
"5942",12.08875131
"5943",8.404383803
"5944",11.06559532
"5945",8.739638514
"5946",11.51254892
"5947",10.6922711
"5948",8.339415776
"5949",11.58035342
"5950",9.281282293
"5951",6.356413041
"5952",11.99124697
"5953",8.079681137
"5954",9.215703491
"5955",6.975148586
"5956",9.019491658
"5957",8.921898524
"5958",6.831234487
"5959",10.64614013
"5960",6.464573404
"5961",12.76637071
"5962",11.27227616
"5963",8.515413654
"5964",12.87603296
"5965",10.79525413
"5966",11.41093432
"5967",9.365778625
"5968",10.8676851
"5969",6.888272483
"5970",10.00552607
"5971",9.099237518
"5972",8.689728191
"5973",10.11365149
"5974",8.639560116
"5975",5.398350494
"5976",15.45346562
"5977",13.3118706
"5978",7.967481012
"5979",7.819441978
"5980",9.839257167
"5981",8.570203742
"5982",9.478478089
"5983",9.367813506
"5984",9.589250469
"5985",11.75973284
"5986",11.49709866
"5987",7.684633301
"5988",9.091321884
"5989",11.70175874
"5990",11.96940208
"5991",7.21676496
"5992",12.62853431
"5993",12.64759287
"5994",15.54471116
"5995",13.21814096
"5996",9.709106274
"5997",9.262744753
"5998",8.457963955
"5999",10.08520636
"6000",10.06069172
"6001",7.623554744
"6002",10.78042707
"6003",11.74451048
"6004",8.754905196
"6005",12.19319835
"6006",10.27079649
"6007",9.802023764
"6008",11.42621797
"6009",8.998584699
"6010",11.36844815
"6011",11.62903509
"6012",12.96316009
"6013",10.40951529
"6014",8.64590502
"6015",11.43521608
"6016",9.94807791
"6017",11.08403806
"6018",11.0160383
"6019",11.25610838
"6020",8.586502813
"6021",9.46710447
"6022",6.215053996
"6023",7.66289261
"6024",5.626467124
"6025",8.014003294
"6026",8.607147502
"6027",6.660126248
"6028",9.869060163
"6029",11.18049873
"6030",9.903385358
"6031",9.052732068
"6032",6.179852248
"6033",9.253194042
"6034",9.365006877
"6035",9.066620135
"6036",6.824812925
"6037",10.73399848
"6038",6.740121867
"6039",10.61965054
"6040",7.601756136
"6041",12.61362281
"6042",9.029580105
"6043",7.985318765
"6044",13.28338023
"6045",11.44022023
"6046",9.012932933
"6047",7.284079391
"6048",8.427583131
"6049",9.646208068
"6050",7.751567475
"6051",7.312324843
"6052",11.86198742
"6053",10.90842764
"6054",12.00355758
"6055",12.87683543
"6056",10.36979987
"6057",7.360066822
"6058",6.636940239
"6059",6.683580945
"6060",8.645741885
"6061",7.228146029
"6062",11.84665305
"6063",5.907913132
"6064",9.392595803
"6065",11.13686141
"6066",8.215476054
"6067",10.01489791
"6068",6.013967622
"6069",8.559535605
"6070",9.932859845
"6071",9.527036959
"6072",8.661814778
"6073",10.21803197
"6074",9.919477793
"6075",11.58671407
"6076",7.403545512
"6077",14.34845094
"6078",10.27730211
"6079",9.106662348
"6080",11.80829384
"6081",8.428557102
"6082",9.839919331
"6083",8.659143066
"6084",10.88379236
"6085",7.708127532
"6086",12.47106919
"6087",6.474865719
"6088",7.217120994
"6089",10.50027952
"6090",9.881490281
"6091",14.26164875
"6092",10.06303185
"6093",9.003353397
"6094",9.428376217
"6095",8.959165066
"6096",13.52375449
"6097",11.5537324
"6098",11.10373025
"6099",8.570260457
"6100",9.7608605
"6101",9.080329285
"6102",10.47382848
"6103",8.764676408
"6104",6.523533318
"6105",8.784000249
"6106",11.36368686
"6107",9.827856473
"6108",12.77286928
"6109",5.899494526
"6110",11.65723522
"6111",10.29556951
"6112",9.955837229
"6113",6.641778091
"6114",9.573982977
"6115",8.462110545
"6116",11.29668896
"6117",11.68888624
"6118",6.473299599
"6119",5.418056127
"6120",9.633709386
"6121",11.02414447
"6122",10.33447454
"6123",9.536260965
"6124",11.13670468
"6125",10.35890378
"6126",11.21747246
"6127",10.49721567
"6128",8.629726325
"6129",9.7298846
"6130",7.693319738
"6131",9.957708442
"6132",11.25035722
"6133",11.45632891
"6134",5.954761446
"6135",9.757010267
"6136",8.215064489
"6137",13.325887
"6138",5.828616291
"6139",10.11249973
"6140",7.811239673
"6141",10.96959113
"6142",8.897497925
"6143",15.00868301
"6144",9.22154353
"6145",10.73445263
"6146",11.51067779
"6147",9.084531201
"6148",12.98548324
"6149",7.860545107
"6150",9.73181518
"6151",10.74624158
"6152",13.55384413
"6153",8.856917644
"6154",9.14454631
"6155",10.15683111
"6156",4.93488978
"6157",9.575830502
"6158",9.297313815
"6159",7.570862637
"6160",11.03026581
"6161",9.888237074
"6162",8.082318527
"6163",5.855895361
"6164",8.241921426
"6165",3.952349728
"6166",10.00179289
"6167",10.33319469
"6168",13.70676869
"6169",11.89701914
"6170",9.642252111
"6171",8.481383809
"6172",8.723066766
"6173",8.67649468
"6174",11.4556506
"6175",7.936971612
"6176",11.14330597
"6177",10.83487443
"6178",5.839369649
"6179",10.18631832
"6180",7.809368275
"6181",11.51725131
"6182",9.81044145
"6183",8.863501225
"6184",11.82646895
"6185",7.541424002
"6186",7.271393397
"6187",9.107454583
"6188",9.966171564
"6189",8.234506686
"6190",7.830251826
"6191",9.432336377
"6192",12.45796829
"6193",10.89916291
"6194",9.299326304
"6195",4.798804002
"6196",12.31552812
"6197",11.35538263
"6198",6.915343023
"6199",7.355664965
"6200",9.384062189
"6201",9.436984258
"6202",9.018292624
"6203",8.784964493
"6204",9.083147463
"6205",8.005112675
"6206",10.01849668
"6207",8.582374454
"6208",9.145014011
"6209",8.925168368
"6210",9.310243413
"6211",7.634629122
"6212",5.142253059
"6213",9.598414569
"6214",10.90319875
"6215",9.170894197
"6216",8.45704675
"6217",8.355393576
"6218",6.773163588
"6219",12.21240358
"6220",10.51990313
"6221",16.29359613
"6222",9.601514523
"6223",11.8187319
"6224",11.12401407
"6225",7.268340173
"6226",9.788527878
"6227",7.988535191
"6228",5.788157411
"6229",9.160363077
"6230",10.03373025
"6231",9.528574641
"6232",12.6491583
"6233",9.489793795
"6234",12.1385535
"6235",8.542811504
"6236",7.217122006
"6237",13.54642123
"6238",8.767447078
"6239",9.722255958
"6240",8.689782483
"6241",10.32598165
"6242",11.05718625
"6243",9.799567682
"6244",9.048602826
"6245",10.41267751
"6246",6.091562146
"6247",6.074902598
"6248",8.320001163
"6249",5.469504635
"6250",13.98093948
"6251",11.04384522
"6252",8.200289249
"6253",7.563193998
"6254",5.762538042
"6255",7.750218304
"6256",11.39674821
"6257",10.10542617
"6258",10.03228832
"6259",8.919008248
"6260",8.667506026
"6261",11.60413452
"6262",6.521533476
"6263",9.197269837
"6264",5.173519596
"6265",9.708615453
"6266",11.87239485
"6267",10.54960242
"6268",9.543784675
"6269",8.869424182
"6270",10.37283554
"6271",8.136216468
"6272",5.430974755
"6273",13.12079436
"6274",7.939269496
"6275",6.634939771
"6276",10.66743026
"6277",10.80492967
"6278",9.658199781
"6279",7.081680543
"6280",12.19756665
"6281",7.833861928
"6282",8.866927746
"6283",8.381540367
"6284",9.844641551
"6285",10.38230724
"6286",12.44328318
"6287",7.396613213
"6288",9.36783595
"6289",8.277796759
"6290",10.6902458
"6291",9.372601569
"6292",10.22160887
"6293",10.38144098
"6294",6.981249746
"6295",8.275095018
"6296",9.702142853
"6297",8.555130308
"6298",8.476701902
"6299",10.6764105
"6300",6.340359693
"6301",11.16829255
"6302",7.577375045
"6303",8.708912212
"6304",12.7331882
"6305",12.16253282
"6306",10.27649852
"6307",11.34797747
"6308",11.81409737
"6309",11.35453592
"6310",6.92662727
"6311",10.19984338
"6312",4.942060524
"6313",6.894475117
"6314",8.404046149
"6315",11.29802106
"6316",7.528208771
"6317",13.79902418
"6318",9.144365851
"6319",10.06800664
"6320",9.040081963
"6321",11.1265973
"6322",9.013561302
"6323",11.09636531
"6324",9.891776935
"6325",9.899068941
"6326",13.94415969
"6327",10.30438219
"6328",10.04316474
"6329",10.43326649
"6330",10.71112206
"6331",10.96118522
"6332",9.18126485
"6333",9.414416676
"6334",7.438587804
"6335",12.63263358
"6336",11.86906971
"6337",9.705433081
"6338",8.206779483
"6339",12.63712461
"6340",10.08214526
"6341",10.05625929
"6342",9.159645015
"6343",9.51532531
"6344",7.620690121
"6345",9.704801983
"6346",5.209568661
"6347",8.304627564
"6348",12.09740145
"6349",5.857692701
"6350",6.10265152
"6351",14.94126364
"6352",9.63154465
"6353",11.85795649
"6354",12.44015957
"6355",8.867351865
"6356",7.245507117
"6357",7.469270726
"6358",12.24528166
"6359",8.193469958
"6360",5.3086952
"6361",11.22750889
"6362",9.983556425
"6363",11.31216982
"6364",7.95347719
"6365",5.842968564
"6366",15.13885575
"6367",9.754613149
"6368",9.158822316
"6369",11.22676014
"6370",8.972515033
"6371",9.62344148
"6372",7.894709826
"6373",5.986078947
"6374",10.52203464
"6375",11.18478862
"6376",11.32503938
"6377",10.27998132
"6378",11.38745522
"6379",10.73770109
"6380",7.732711726
"6381",9.072743818
"6382",5.944607944
"6383",10.54326218
"6384",10.84290497
"6385",13.93405082
"6386",10.59064748
"6387",7.421882219
"6388",8.24664062
"6389",8.955006808
"6390",8.091617949
"6391",7.275418073
"6392",6.367379274
"6393",7.110218175
"6394",9.242883606
"6395",11.62055222
"6396",11.38002341
"6397",10.09027961
"6398",10.16943895
"6399",14.32881451
"6400",10.81925932
"6401",11.57197719
"6402",9.892985474
"6403",10.4646756
"6404",7.706281008
"6405",8.992430785
"6406",10.63029136
"6407",8.172209958
"6408",8.439823861
"6409",9.456865864
"6410",10.29827522
"6411",10.85857026
"6412",8.830740294
"6413",10.59676335
"6414",10.57418256
"6415",10.35741374
"6416",8.140783785
"6417",8.726054984
"6418",8.921054814
"6419",10.14205874
